project,cls_boot,accuracy,precision,recall,f1,auc,mcc
Safe,DecisionTreeClassifier(random_state=0)5,0.8571428571428571,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.8214285714285715,0.6708203932499369
Safe,DecisionTreeClassifier(random_state=0)6,0.65,0.2857142857142857,0.5,0.36363636363636365,0.59375,0.15724272550828775
Safe,DecisionTreeClassifier(random_state=0)7,0.6666666666666666,0.4444444444444444,0.5714285714285714,0.5,0.6386554621848739,0.26035958758213296
Safe,DecisionTreeClassifier(random_state=0)8,0.631578947368421,0.5,0.42857142857142855,0.4615384615384615,0.5892857142857143,0.18531232916527532
Safe,DecisionTreeClassifier(random_state=0)9,0.9166666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8991596638655462,0.7983193277310925
Safe,DecisionTreeClassifier(random_state=0)10,0.72,0.75,0.5454545454545454,0.631578947368421,0.7012987012987013,0.42841224443765613
Safe,DecisionTreeClassifier(random_state=0)11,0.8181818181818182,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7904761904761906,0.580952380952381
Safe,DecisionTreeClassifier(random_state=0)12,0.7142857142857143,0.625,0.625,0.625,0.6971153846153846,0.3942307692307692
Safe,DecisionTreeClassifier(random_state=0)13,0.8095238095238095,0.8,0.5714285714285714,0.6666666666666666,0.75,0.5533985905294664
Safe,DecisionTreeClassifier(random_state=0)14,0.8333333333333334,1.0,0.5,0.6666666666666666,0.75,0.6324555320336759
Safe,DecisionTreeClassifier(random_state=0)15,0.7222222222222222,0.5,1.0,0.6666666666666666,0.8076923076923077,0.5547001962252291
Safe,DecisionTreeClassifier(random_state=0)16,0.72,0.625,0.5555555555555556,0.5882352941176471,0.6840277777777778,0.378726042189707
Safe,DecisionTreeClassifier(random_state=0)17,0.7368421052631579,0.5,0.8,0.6153846153846154,0.7571428571428572,0.458682472293863
Safe,DecisionTreeClassifier(random_state=0)18,0.6190476190476191,0.5,0.5,0.5,0.596153846153846,0.19230769230769232
Safe,DecisionTreeClassifier(random_state=0)19,0.7619047619047619,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.7333333333333333,0.4472135954999579
Safe,DecisionTreeClassifier(random_state=0)20,0.7692307692307693,0.8,0.6666666666666666,0.7272727272727272,0.7619047619047619,0.5367450401216932
Safe,DecisionTreeClassifier(random_state=0)21,0.7083333333333334,0.4,0.8,0.5333333333333333,0.7421052631578948,0.3988705859810952
Safe,DecisionTreeClassifier(random_state=0)22,0.65,0.8,0.4,0.5333333333333333,0.65,0.34641016151377546
Safe,DecisionTreeClassifier(random_state=0)23,0.7,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.6868686868686869,0.38981938376529196
Safe,DecisionTreeClassifier(random_state=0)24,0.68,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5614035087719298,0.12280701754385964
Safe,KNeighborsClassifier()0,0.7894736842105263,0.5714285714285714,0.8,0.6666666666666666,0.7928571428571429,0.5346815442312336
Safe,KNeighborsClassifier()1,0.5789473684210527,0.375,0.5,0.42857142857142855,0.5576923076923077,0.1086310236566852
Safe,KNeighborsClassifier()2,0.6363636363636364,0.36363636363636365,0.8,0.5000000000000001,0.6941176470588235,0.32539568672798425
