project,cls_boot,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
EQ,MLPClassifier(random_state=0)10,0.010799983715344163,-1.95415869397797e-05,-0.00010259333143352034,0.01147416846476399,0.008381712331555517,0.006860725481415075,0.0022489109636444436,6.5138623131799636e-06,0.007992509058339717,5.048243292750332e-05,0.01577006066034276,-1.6284655783493918e-06,0.009775678866587905,0.009661686276106281,0.025930057403411554,0.004458738753409536,0.015231038553922507,0.009821275902780525,-5.773159728050814e-17,0.003861091886170178,0.0010585026259006946,0.0023889590033790054,-8.142327891613732e-06,0.012586410454748927,0.016361193665268812,0.025309612018075894,0.03725603550054956,0.025376379106786574,0.0009428815698407611,0.01352766355901144,-7.549516567451065e-17,0.0012425192362495886,0.228516060741766,0.005176892073443727,0.019173553719008217,3.2569311565611158e-06,6.025322639735098e-05,-3.419777714455563e-05,0.017351300736880616,0.015218010829296023,0.009710540243455537,0.008487562594145603,0.021964743720229545,0.0006220738509139334,0.014967227130236474,0.013913609901070646,0.00595204168871875,-7.549516567451065e-17,0.010117656638032746,2.7683914831166945e-05,0.03121931360175868,0.020787363107112277,6.513862313157759e-06,4.885396734843894e-06,2.6055449252879727e-05,0.008140699425965821,0.014307698571021392,-3.2569311566899016e-06,0.049658429344949656,0.000605789195130817,-1.4656190204833664e-05
EQ,MLPClassifier(random_state=0)11,0.014911859300573958,4.559703619259281e-05,5.536782966241827e-05,0.003418149248870166,0.0061197736432845404,0.005137808899564309,0.0011496966982859646,6.5138623131844046e-06,0.02010340756422254,8.305174449370067e-05,0.010256076212188976,7.490941660213136e-05,0.012086471522208146,0.008901192851036015,0.019243577738875466,0.007567479542401125,0.0077531246183283106,0.01098725725684965,8.630867565030175e-05,0.004351260025241159,0.0003664047551194338,0.0011040996620933275,4.885396734888303e-06,0.003019175182184486,0.008282375931278682,0.01081463990554893,0.018701298701298642,0.007030085901559189,0.0018336522411757138,0.014351667141635702,-4.4408920985006264e-17,0.0005520498310466415,0.20026381142368596,0.00353539877050844,0.018313723893661114,7.328095102382637e-05,8.142327891480505e-06,-2.931238040964068e-05,0.004431054838578285,0.005880389203273139,0.006629483369295204,0.003997882994748134,0.011959451207100015,0.0021495745633676134,0.012273745063713627,0.011317835769246342,0.007883401864593015,-4.4408920985006264e-17,0.005885274600008063,5.699629524073213e-05,0.005815250580140785,0.008964703008590086,-8.142327891618174e-06,9.770793469785488e-06,-8.142327891618174e-06,0.004271465211903997,0.00589993079021283,-1.628465578380478e-06,0.029428001465618952,0.0009135691894311737,3.5826242722731825e-05
EQ,MLPClassifier(random_state=0)12,0.014345757335448015,1.2688342585196466e-05,0.00013322759714507804,0.009168913560666087,0.001481363996827878,0.008366375892149041,0.0015559080095162202,-5.773159728050814e-17,0.004720063441712896,7.930214115732249e-06,0.009700237906423444,7.930214115736689e-06,0.004805709754163341,0.011685963521015025,0.01029659000793019,0.0020126883425852383,0.0018842188739095578,0.014394924662965885,-2.2204599524249248e-05,0.0094702616970658,-0.00030610626486919033,0.0004536082474226255,2.2204599524133784e-05,0.007703409992069745,0.011954004758128432,0.024810467882632796,0.0171435368754956,0.017278350515463912,0.0014544012688342135,0.011557494052339377,-3.552713678800501e-17,0.0004678826328310626,0.18253449643140363,0.007080095162569368,0.008734337827121314,-1.5860428231593283e-05,3.330689928624508e-05,0.0001237113402061496,0.006957969865186322,0.0076161776367961575,0.013497224425059455,0.023489294210943673,0.024521808088818382,0.0008945281522600678,0.01603330689928625,0.016504361617763637,0.004632831086439287,-4.884981308350689e-17,0.0033973037272005914,0.00027755749405230736,0.021639968279143485,0.013034099920697817,0.0001268834258524576,0.00011260904044402498,6.026962727991414e-05,0.010542426645519418,0.01756383822363201,0.00010943695479774362,0.02849008723235523,0.000639175257731921,2.0618556700964242e-05
EQ,MLPClassifier(random_state=0)13,0.007883401864593149,3.582624272285173e-05,4.234010503608942e-05,0.017378984651711997,0.007673329804991322,0.006934006432439106,0.0007914342710581712,0.00011724952163830071,0.01945527826405574,3.256931156626397e-05,0.046802100720596096,6.676708871072634e-05,0.0052550584212026855,0.003986483735700097,0.003875748076375114,0.002735822171558917,0.00169360420144125,0.019165411391116792,2.4426983674694647e-05,0.004261694418434283,0.0003664047551195448,0.004548304360216653,2.279851809641187e-05,0.00869763465374755,0.011391116720270386,0.02396449945039293,0.014078084924479959,0.008516874974555288,0.0007360664413956686,0.012566868867809382,6.217248937900877e-17,0.0025013231282824313,0.18755200911940736,0.00854455888938653,0.008093473924195002,-1.6284655782472513e-06,2.27985180963719e-05,8.305174449382058e-05,0.0094027602491553,0.008316573708423283,0.006564344746163013,0.005382078736310785,0.02093881040589512,0.005312054716443475,0.013377844725807159,0.004361030818711131,0.009217115173228114,7.993605777301127e-17,0.020893213369702453,3.256931156685461e-06,0.009573749134877714,0.02685176892073453,6.67670887107219e-05,9.77079346989651e-06,-2.442698367456142e-05,0.007687985995196062,0.010886292390994647,5.0482432927636545e-05,0.05495908480234504,0.00048365427675780117,3.419777714455563e-05
EQ,MLPClassifier(random_state=0)14,0.006761512835586871,0.0001504997060552471,6.42759161277473e-05,0.008174015285126396,0.008575347834607082,0.015034293552812068,0.002384479717813046,0.00012384871644128382,0.011160493827160476,0.00013639035861258807,0.009559866745051937,-9.406231628457106e-06,0.006625122476974345,0.008103468547912987,0.021755046051342333,0.0034332745443856273,0.017774642367234958,0.01853968253968252,4.703115814193026e-06,0.004038408779149507,0.00017871840094061843,0.0018765432098765266,6.2708210856499134e-06,0.0028547912992357414,0.013189104448363685,0.01726043503821279,0.005131099353321562,0.010056829316088573,0.0010754458161865532,0.012166960611405035,-1.5677052714258011e-06,0.00040760337056632066,0.17469566921418772,0.0004436605918087322,0.017602194787379965,2.3515579071133886e-05,0.0001489320007838435,4.8598863413658045e-05,0.01771977268273563,0.006717617087987437,0.00821164021164024,0.009236919459141658,0.013527728786988052,0.0014814814814814792,0.022479325886733296,0.007253772290809306,0.005185969037820883,3.135410542802752e-06,0.007357240838722294,-1.8812463256909774e-05,0.023941994904957853,0.007357240838722298,2.0380168528300047e-05,3.7624926513810664e-05,1.881246325689201e-05,0.007628453850676072,0.008374681559866733,5.643738977070711e-05,0.006081128747795379,0.0004812855183225562,0.00018969233784047913
EQ,MLPClassifier(random_state=0)15,0.006875816993464041,1.633986928107234e-05,-0.00018627450980392978,0.008014705882352934,0.0033071895424836573,0.01846732026143789,0.010521241830065357,2.941176470588669e-05,0.008833333333333351,-2.124183006536384e-05,0.009452614379084973,-1.1437908496714221e-05,0.016632352941176445,0.014668300653594755,0.012694444444444413,0.005362745098039214,0.005117647058823543,0.019866013071895398,-0.00014869281045748917,0.004833333333333321,-0.0003235294117647136,0.0014052287581699475,0.00014215686274507978,0.01190196078431372,0.011415032679738557,0.0168153594771242,0.008843137254901942,0.02185457516339868,-0.0004460784313725563,0.009045751633986927,-1.633986928077924e-06,0.0005866013071895448,0.15537418300653594,0.0035473856209150244,0.01251960784313725,-0.00012418300653592064,-1.3071895424823233e-05,-4.738562091500587e-05,0.008086601307189537,0.010864379084967308,0.01217973856209149,0.01723202614379086,0.012678104575163393,0.003439542483660136,0.014254901960784334,0.008083333333333326,0.014627450980392136,8.881784197001253e-18,0.01152614379084966,-0.00032516339869280485,0.014924836601307159,0.011991830065359484,-6.699346405227402e-05,-1.4705882352927802e-05,-2.777777777777324e-05,0.005196078431372549,0.010040849673202614,-0.00010457516339868356,0.008627450980392144,-0.00027614379084965,-4.901960784291504e-06
EQ,MLPClassifier(random_state=0)16,0.009400457311165318,-0.00011626555051741594,4.9606634887382487e-05,0.00794636282602796,0.006651939696934428,0.005622602023020531,0.003959229546951848,-6.510870828978721e-05,0.00986086889121415,4.030539084599383e-05,0.017859938766810027,1.8602488082728462e-05,0.00459171414176641,0.009905824904080878,0.00985311785451299,0.004236716660853363,0.008070379413246464,0.028495911328140094,-2.6353524783977457e-05,0.0038538154478161067,0.0013517808006820475,0.0014091384722706613,2.9453939464363366e-05,0.008549393481378082,0.022580320117815723,0.019847304576987124,0.012846568228500525,0.013821648645506293,0.000711545169166361,0.008016122156338379,-4.884981308350689e-17,0.0006603883269386879,0.21725535790411965,0.004162306708522223,0.019726388404449024,-0.00012401658721858944,-1.8602488082817282e-05,-7.28597449909385e-05,0.011406425609425206,0.019472154400651056,0.013387590590241399,0.009586482191993118,0.030281750184087075,0.0020958803239932954,0.011775374956400367,0.007372786110142191,0.00814788978025807,-4.650622020734296e-06,0.01119714761849392,-4.3405805526521844e-05,0.027957989381079698,0.024900980506142645,0.00014881990466219185,-2.6353524783981895e-05,-4.960663488746686e-05,0.007800643336046127,0.009566329496570143,0.00010386389179549038,0.011911793202340766,0.0011983102739990946,-9.76630624346253e-05
EQ,MLPClassifier(random_state=0)17,0.009516208655586672,-2.9619878229354412e-05,-3.620207339146031e-05,0.02001151884153367,0.005185124238933714,0.004867533322363013,0.0010432779331907582,-3.29109758101076e-06,0.008685206516373256,-4.2784268553521796e-05,0.03662827052822118,-2.4683231857802747e-05,0.01186276123087052,0.00348198124074381,0.011209478361033436,0.005407273325654134,0.015808787230541414,0.010496955734737572,-1.9746585486233314e-05,0.010470626954089214,0.0014447918380780234,0.005507651801875948,-1.4809939114663884e-05,0.009435576764851107,0.0074987658384071355,0.01916899786078661,0.03806812571992763,0.011013658054961377,0.0009675826888267558,0.008142175415501112,-1.6455487905142618e-06,0.0004739180516702346,0.23203554385387531,0.0011222642751357802,0.008599637979266137,-4.1138719763007535e-05,-0.00010860622017440313,-0.0002320223794635279,0.004158301793648209,0.005140694421589629,0.008895836761560014,0.013006417640283062,0.024133618561790398,0.0027826230047721134,0.013847293072239607,0.009322033898305104,0.004444627283198983,4.440892098500626e-18,0.006703965772585185,-8.72140858976067e-05,0.007766990291262163,0.030013164390324216,-0.00019911140365306946,-3.291097581019642e-06,-0.0002089846963962172,0.004189567220668117,0.011740990620371945,-1.645548790509821e-06,0.0067138390653283106,-0.00013493500082274235,-2.303768306726628e-05
EQ,MLPClassifier(random_state=0)18,0.01682189542483668,5.228758169942616e-05,0.00014542483660139993,0.005455882352941255,0.018084967320261516,0.005767973856209259,0.004818627450980486,3.921568627461181e-05,0.0038986928104576004,0.00015522875817003623,0.006119281045751705,-4.901960784242654e-06,0.0016993464052288366,0.013495098039215763,0.04013071895424842,0.005310457516339957,0.0012565359477125116,0.008805555555555645,-9.803921568534157e-06,0.0022124183006537114,0.0009428104575164431,0.002519607843137335,6.045751633995344e-05,0.0067728758169935555,0.01658169934640531,0.007021241830065472,0.00520588235294126,0.00779738562091513,0.0009967320261438939,0.0037026143790850697,9.325873406851315e-17,0.00018300653594778725,0.2812058823529413,0.003491830065359576,0.01931372549019617,-9.803921568615425e-05,3.5947712418402666e-05,-0.00016830065359467296,0.001919934640522989,0.00618790849673208,0.005184640522875923,0.014122549019607921,0.01102614379084974,0.001261437908496843,0.009047385620915102,0.008830065359477208,0.004588235294117724,8.881784197001253e-17,0.003117647058823625,-0.00016830065359465518,0.010663398692810544,0.011428104575163491,-4.5751633986808035e-05,6.535947712428047e-05,-8.006535947703953e-05,0.0045588235294118686,0.008857843137254986,1.797385620923908e-05,0.01056535947712428,0.00019934640522887293,-1.3071895424729973e-05
EQ,MLPClassifier(random_state=0)19,0.006638709677419343,-1.6129032258054288e-05,-5.483870967740501e-05,0.009953225806451629,0.004433870967741944,0.010714516129032283,0.006688709677419373,-1.9354838709650936e-05,0.024220967741935495,-1.6129032258027644e-05,0.010727419354838737,-4.032258064514682e-05,0.005585483870967769,0.008911290322580654,0.008722580645161319,0.004288709677419367,0.008845161290322591,0.01613064516129034,-9.67741935483879e-06,0.020288709677419373,-0.0001516129032257796,0.0012064516129032166,3.225806451627733e-06,0.0029693548387097124,0.010985483870967755,0.011451612903225805,0.007406451612903257,0.022032258064516138,0.0007064516129032494,0.013064516129032264,4.440892098500626e-18,0.000656451612903246,0.10303387096774197,0.0019000000000000128,0.009372580645161306,-0.00017258064516129324,-6.451612903206616e-06,-0.00019354838709675803,0.01636129032258066,0.005127419354838727,0.008703225806451638,0.005800000000000023,0.011258064516129039,0.006659677419354848,0.01818225806451615,0.012850000000000002,0.008840322580645186,4.440892098500626e-18,0.010722580645161312,-0.0006903225806451507,0.012151612903225808,0.01119677419354839,-9.67741935483879e-06,-3.870967741936848e-05,-0.00014677419354837352,0.004195161290322598,0.006077419354838702,6.451612903255466e-06,0.006750000000000029,-0.0005677419354838609,-2.741935483868474e-05
EQ,MLPClassifier(random_state=0)20,0.010488576986155098,6.865250390942102e-05,1.5256111980210818e-06,0.006312979137266899,0.006251954689347459,0.00922231969182656,0.002651512262100053,4.424272474160773e-05,0.007368702086273338,1.830733437588439e-05,0.014056981578244834,1.8307334375866625e-05,0.008314581029024794,0.01766505206148217,0.006621152599260141,0.004163392959304369,0.002570654868606783,0.020763568404592127,1.9832945573869942e-05,0.004174072237690294,0.0003219039627751119,0.0009031618292078658,1.2204889583928846e-05,0.006680651435981599,0.013478774934208055,0.017922880353941847,0.006178725351844152,0.007817231778481294,0.0006926274838857616,0.011327663145047523,7.628055989967741e-06,0.0005034516953354862,0.1117815324764484,0.0014981501964224809,0.014014264464701215,7.933178229533323e-05,1.6781723177898832e-05,3.203783515774994e-05,0.00859376787825629,0.012593920439376065,0.006438079255501785,0.005525763759106033,0.022017620809336776,0.0016186734810634017,0.011756359891681653,0.004967390060643093,0.007011709065944589,2.6645352591003756e-17,0.00504367062054238,6.102444791948436e-05,0.014902170181929192,0.013391815095922834,-8.69598382851544e-05,1.983294557385662e-05,7.628055989967741e-06,0.010235325527289407,0.008876005949883723,-2.5935390365714463e-05,0.07764293069911136,0.0005354895304931828,5.7973225523539895e-05
EQ,MLPClassifier(random_state=0)21,0.011073044875861849,4.567948229929897e-05,-6.090597639885953e-05,0.013791819989003185,0.002009897221164891,0.004926616757602749,0.002097872520407811,1.6918326778370129e-06,0.008922725542443959,5.075498033337844e-06,0.017255001480353666,3.383665355558563e-06,0.007254578522184243,0.016715306856152013,0.0036171382650256544,0.0056625639724232095,0.008885505223533477,0.011746394281605656,8.43769498715119e-17,0.006449266167576089,0.0010726219176924,0.00041788267140387527,0.00015564860635291833,0.007645391870744054,0.021630080785010438,0.015618999280971208,0.010113775747578657,0.010729602842278974,0.0009017468172398546,0.013771517996870179,1.691832677828131e-06,0.001392378293786809,0.2134788309436197,0.0010489362602039431,0.026377363278771812,-0.00015564860635273182,-7.613247049857997e-05,-0.00024193207291791196,0.00511102651947732,0.008041280717337104,0.009700968574208107,0.036719536437846374,0.06123250010573962,0.005056887873789391,0.01684219430698313,0.006652286088905881,0.010024108615657968,8.881784197001253e-17,0.006268240071057068,2.3685657488545787e-05,0.03400076132470508,0.005677790466522943,-0.0001641077697414639,6.767330711103803e-06,-0.00014042211225301138,0.0033159920483865025,0.005806369750031775,-1.861015945515465e-05,0.0604762508987862,0.0012519561815337043,1.0150996066577988e-05
EQ,MLPClassifier(random_state=0)22,0.01235035349567943,-3.1421838178546933e-06,-2.5137470542118124e-05,0.005747054202670783,0.003470542026708494,0.006996072270227746,0.005519245875883656,7.698350353488426e-05,0.005621366849960654,-9.325873406851315e-17,0.014278083267871078,-6.598586017288355e-05,0.019600942655145254,0.013505106048703768,0.05012568735271003,0.014004713275726548,0.015225451688923726,0.01341555380989781,-2.042419481547153e-05,0.0044100549882167385,0.0012018853102905825,0.0015962293794186254,1.571091908814104e-06,0.00697407698350347,0.021106048703849085,0.01945011783189307,0.0045263157894736275,0.010304791830322006,0.0010384917517674052,0.005586802827965362,-2.6645352591003756e-17,0.0004241948153966524,0.2793322859387273,0.009183032207384034,0.009525530243519174,-6.755695208177315e-05,-6.284367635514876e-05,1.571091908814104e-06,0.007093479968578067,0.0051563236449331425,0.012631578947368358,0.007820895522387992,0.02263315003927723,0.0027022780832678174,0.017611940298507392,0.015868028279654278,0.005148468185388784,-7.105427357601002e-17,0.01515475255302428,-6.441476826402504e-05,0.015099764336213605,0.011605655930871888,7.38413197171317e-05,-1.8853102906595253e-05,-4.241948153975717e-05,0.004868813825608717,0.012727415553809825,1.7282010997559107e-05,0.008964650432050223,0.0001256873527100577,-1.2568735271090148e-05
EQ,MLPClassifier(random_state=0)23,0.016021392861295287,2.7903732124237025e-05,0.0002061775762508944,0.004452195481145682,0.0050970817346821075,0.00783939851955206,0.0014323915823742173,2.945393946444774e-05,0.020244157656086576,0.0001286672092393193,0.018200984381661126,9.30124404145527e-06,0.007574313064372444,0.0080548773398443,0.013948765647405405,0.0015223036081076736,0.01210556911986985,0.014916095027710035,2.4803317443775618e-05,0.015571832732628068,0.0007068945471457599,0.00024028213773599205,1.7052280742633207e-05,0.004754485912490836,0.02033251947447978,0.027613843351548362,0.006510870828973454,0.009212882222997414,0.0008061078169205915,0.005186993760415524,6.200829361007187e-06,0.0014401426190753686,0.3006100065883812,0.002424524280122542,0.03460217804131312,0.0001286672092393193,0.00015967135604395998,0.00022788047901415088,0.01652676045421083,0.005819478355230072,0.011367670425919543,0.00794791303336829,0.011609502770995692,0.004486300042630798,0.01430841375033919,0.0023005076929040013,0.00648296709684927,6.661338147750939e-17,0.012500871991628953,0.00035499748091315285,0.008637755299771408,0.006850366236484211,0.0001550207340232479,8.371119637258673e-05,0.00016587218540489168,0.006520172073014847,0.007630120528620789,0.00017207301476577009,0.02412277642134646,0.0009146223307368073,4.650622020738737e-06
EQ,MLPClassifier(random_state=0)24,0.004401154401154446,-2.5653358986663655e-05,-5.451338784668191e-05,0.0029597562930896793,0.003976270642937361,0.004529421196087902,-4.970338303666999e-05,6.217248937900877e-17,0.012209395542728912,3.848003848009984e-05,0.01298059964726634,-0.00011864678531341876,0.015485008818342192,0.00280743947410619,0.020171556838223546,0.0026968093634760714,0.004603174603174632,0.00875581208914546,-3.8480038480011025e-05,0.0040676607343274225,0.0012810646143979953,0.002352092352092403,-8.016674683317682e-06,0.0031008497675164824,0.031978515311848685,0.021022927689594385,0.00632355299021969,0.012501202501202529,0.0006525573192240541,0.0030415263748597354,0.0,0.004428411095077807,0.18426326759660097,0.0012730479397146332,0.014731441398108109,-2.0843354176642848e-05,-1.6033349366644244e-05,-9.459676126339023e-05,0.027022607022607063,0.002385762385762442,0.012324835658169038,0.002892416225749628,0.021431778098444786,0.002002565335898696,0.019955106621773328,0.01714125380792051,0.0024306557639891314,2.6645352591003756e-17,0.004170274170274193,-0.00030944364277694534,0.010726310726310735,0.0035962802629469826,-0.00012185345518673784,7.856341189678595e-05,-3.206669873331958e-05,0.004420394420394444,0.004163860830527546,-0.00012826679493343818,0.025871412538079248,-0.00034151034151029156,-3.367003366999466e-05
